File,Line,Index,Context
Exploratorium_(film).html,94,26," href=""/wiki/File:P_Science.png"" class=""image"">"
Exploratorium_(film).html,94,133,ommons/thumb/8/88/P_Science.png/40px-P_Science.
Exploratorium_(film).html,94,152,"_Science.png/40px-P_Science.png"" width=""40"" hei"
Exploratorium_(film).html,94,250,ommons/thumb/8/88/P_Science.png/60px-P_Science.
Exploratorium_(film).html,94,269,"_Science.png/60px-P_Science.png 1.5x, //upload."
Exploratorium_(film).html,94,341,ommons/thumb/8/88/P_Science.png/80px-P_Science.
Exploratorium_(film).html,94,360,"_Science.png/80px-P_Science.png 2x"" data-file-w"
Exploratorium_(film).html,157,1044,"mentary_films_about_science"" title=""Category:Do"
Exploratorium_(film).html,157,1093,"mentary films about science"">Documentary films "
Exploratorium_(film).html,157,1126,mentary films about science</a></li><li><a href
Exploratorium_(film).html,157,1473,"ref=""/wiki/Category:Science_documentary_film_st"
Exploratorium_(film).html,157,1521,"bs"" title=""Category:Science documentary film st"
Exploratorium_(film).html,157,1553,"mentary film stubs"">Science documentary film st"
Amborella.html,251,241,"10, the US National Science Foundation began a "
Amborella.html,341,331,"t"" href=""http://www.sciencedirect.com/science/b"
Amborella.html,341,349,"w.sciencedirect.com/science/book/9780123743800"""
Amborella.html,341,681,id=http%3A%2F%2Fwww.sciencedirect.com%2Fscience
Amborella.html,341,701,sciencedirect.com%2Fscience%2Fbook%2F9780123743
Amborella.html,342,309,du/journals/pacific_science/v055/55.3carlquist.
Amborella.html,342,548,</span>. <i>Pacific Science</i>. <b>55</b> (3):
Amborella.html,342,1296,Fjournals%2Fpacific_science%2Fv055%2F55.3carlqu
Amborella.html,342,1418,;rft.jtitle=Pacific+Science&amp;rft.pages=305-3
Amborella.html,345,574,al Journal of Plant Sciences</i>. <b>165</b> (6
Amborella.html,345,1214,al+Journal+of+Plant+Sciences&amp;rft.pages=925-
Amborella.html,347,353,al Journal of Plant Sciences</i>. Current Persp
Amborella.html,347,1071,al+Journal+of+Plant+Sciences&amp;rft.pages=S237
Amborella.html,362,464,">Amborella</i>"". <i>Science</i>. <b>342</b> (61"
Amborella.html,362,660,"x.doi.org/10.1126%2Fscience.1246275"">10.1126/sc"
Amborella.html,362,685,"ce.1246275"">10.1126/science.1246275</a>. <a hre"
Amborella.html,362,1524,o%3Adoi%2F10.1126%2Fscience.1246275&amp;rft_id=
Amborella.html,362,1608,6165&amp;rft.jtitle=Science&amp;rft.pages=1468-
Amborella.html,369,206,al Journal of Plant Science</i>. 161(supplement
Amborella.html,369,827,al+Journal+of+Plant+Science&amp;rft.pages=S237-
Amborella.html,383,179,y mystery (National Science Foundation)</a></li
Kenny_Cordray.html,86,235,NY CORDRAY AND BLUE SCIENCE and recorded a CD e
Kenny_Cordray.html,86,275," a CD entitled BLUE SCIENCE.</p>
"
Rally_for_Democracy_and_Progress_(Benin).html,155,40,"utline_of_political_science#Politics_by_region"""
Rally_for_Democracy_and_Progress_(Benin).html,155,96,"utline of political science"">Other countries</a"
Arun_K._Pati.html,6,675,"e Indian Academy of Sciences"",""1966 births""],""w"
Arun_K._Pati.html,105,340,"e Indian Academy of Science, Bangalore. He also"
Arun_K._Pati.html,105,426,"National Academy of Sciences, India in 2013.<su"
Arun_K._Pati.html,105,663," and <a href=""/wiki/Science_(magazine)"" title="""
Arun_K._Pati.html,105,690,"_(magazine)"" title=""Science (magazine)"">Science"
Arun_K._Pati.html,105,710,"Science (magazine)"">Science</a>.<sup id=""cite_r"
Arun_K._Pati.html,122,181,""" href=""https://www.sciencedaily.com/releases/2"
Arun_K._Pati.html,122,245,"34.htm"">https://www.sciencedaily.com/releases/2"
Arun_K._Pati.html,125,367,"National_Academy_of_Sciences,_India"" class=""mw-"
Arun_K._Pati.html,125,435,"National Academy of Sciences, India"">The Nation"
Arun_K._Pati.html,125,476,"National Academy of Sciences, India</a>.</cite>"
Arun_K._Pati.html,125,766,National+Academy+of+Sciences%2C+India&amp;rft_v
Arun_K._Pati.html,188,885,"e_Indian_Academy_of_Sciences"" title=""Category:F"
Arun_K._Pati.html,188,944,"e Indian Academy of Sciences"">Fellows of the In"
Arun_K._Pati.html,188,987,e Indian Academy of Sciences</a></li><li><a hre
Slade_School_of_Fine_Art.html,124,839,"ref=""/wiki/Computer_science"" title=""Computer sc"
Slade_School_of_Fine_Art.html,124,864,"ce"" title=""Computer science"">computer science</"
Slade_School_of_Fine_Art.html,124,882,"r science"">computer science</a>.</p>
"
Slade_School_of_Fine_Art.html,411,21,"li>Faculty of Brain Sciences
"
Slade_School_of_Fine_Art.html,413,66,"hology_and_Language_Sciences"" title=""UCL Divisi"
Slade_School_of_Fine_Art.html,413,123,"hology and Language Sciences"">Division of Psych"
Slade_School_of_Fine_Art.html,413,169,"hology and Language Sciences</a></small></li>
"
Slade_School_of_Fine_Art.html,417,46,"ulty_of_Engineering_Sciences"" title=""UCL Facult"
Slade_School_of_Fine_Art.html,417,90,"ulty of Engineering Sciences"">Faculty of Engine"
Slade_School_of_Fine_Art.html,417,123,"ulty of Engineering Sciences</a>
"
Slade_School_of_Fine_Art.html,424,39,"UCL_Faculty_of_Life_Sciences"" title=""UCL Facult"
Slade_School_of_Fine_Art.html,424,76,"UCL Faculty of Life Sciences"">Faculty of Life S"
Slade_School_of_Fine_Art.html,424,102,"es"">Faculty of Life Sciences</a>
"
Slade_School_of_Fine_Art.html,429,60,"atical_and_Physical_Sciences"" title=""UCL Facult"
Slade_School_of_Fine_Art.html,429,118,"atical and Physical Sciences"">Faculty of Mathem"
Slade_School_of_Fine_Art.html,429,165,"atical and Physical Sciences</a></li>
"
Slade_School_of_Fine_Art.html,430,23,">Faculty of Medical Sciences
"
Slade_School_of_Fine_Art.html,435,33,"f Population Health Sciences</li>
"
Slade_School_of_Fine_Art.html,436,56,"cial_and_Historical_Sciences"" title=""UCL Facult"
Slade_School_of_Fine_Art.html,436,110,"cial and Historical Sciences"">Faculty of Social"
Slade_School_of_Fine_Art.html,436,153,"cial and Historical Sciences</a>
"
Slade_School_of_Fine_Art.html,442,28,"ref=""/wiki/UCL_Neuroscience"" title=""UCL Neurosc"
Slade_School_of_Fine_Art.html,442,53,"ce"" title=""UCL Neuroscience"">Neuroscience</a></"
Slade_School_of_Fine_Art.html,442,67," Neuroscience"">Neuroscience</a></li>
"
Slade_School_of_Fine_Art.html,462,33,/wiki/Department_of_Science_and_Technology_Stud
Slade_School_of_Fine_Art.html,462,106,"itle=""Department of Science and Technology Stud"
Slade_School_of_Fine_Art.html,462,152,"dies"">Department of Science and Technology Stud"
Slade_School_of_Fine_Art.html,463,33,"/wiki/Mullard_Space_Science_Laboratory"" title="""
Slade_School_of_Fine_Art.html,463,74,"itle=""Mullard Space Science Laboratory"">Departm"
Slade_School_of_Fine_Art.html,491,110," Security and Crime Science</a></li>
"
Section_20_of_the_Canadian_Charter_of_Rights_and_Freedoms.html,190,388,"ournal of Political Science</i>, vol. 22, no. 2"
Nickel(II)_hydroxide.html,300,285,"ctric vehicles"". <i>Science</i>. <b>260</b> (51"
Nickel(II)_hydroxide.html,300,479,"x.doi.org/10.1126%2Fscience.260.5105.176"">10.11"
Nickel(II)_hydroxide.html,300,509,"0.5105.176"">10.1126/science.260.5105.176</a>. <"
Nickel(II)_hydroxide.html,300,1057,o%3Adoi%2F10.1126%2Fscience.260.5105.176&amp;rf
Nickel(II)_hydroxide.html,300,1146,5105&amp;rft.jtitle=Science&amp;rft.pages=176-1
Uruguayan_constitutional_referendum_2014.html,212,40,"utline_of_political_science#Politics_by_region"""
Uruguayan_constitutional_referendum_2014.html,212,96,"utline of political science"">Other countries</a"
Macroglossum_pseudoluteata.html,102,340,"eating a Taxonomic eScience - Sphingidae""</a>. "
Macroglossum_pseudoluteata.html,102,796,eating+a+Taxonomic+eScience+-+Sphingidae&amp;rf
Antibiotic_use_in_livestock.html,103,744,s in technology and science allowed for mass pr
Antibiotic_use_in_livestock.html,302,531,eased by Centre for Science and Environment (CS
Antibiotic_use_in_livestock.html,348,273,n Journal of Animal Science 85 (2): 117-130. <a
Antibiotic_use_in_livestock.html,350,347,com/national/health-science/fda-finalizes-volun
Antibiotic_use_in_livestock.html,350,962,2Fnational%2Fhealth-science%2Ffda-finalizes-vol
Antibiotic_use_in_livestock.html,367,299,"inces of China"". <i>Science of the Total Enviro"
Antibiotic_use_in_livestock.html,367,1244,ue=5&amp;rft.jtitle=Science+of+the+Total+Enviro
Antibiotic_use_in_livestock.html,376,262,www.theguardian.com/science/2012/sep/19/scienti
Antibiotic_use_in_livestock.html,376,865,w.theguardian.com%2Fscience%2F2012%2Fsep%2F19%2
Antibiotic_use_in_livestock.html,401,211,thogens. Center for Science in the Public Healt
Antibiotic_use_in_livestock.html,425,289,imes.com/2011-11-25/science/30440181_1_antibiot
Antibiotic_use_in_livestock.html,425,891,.com%2F2011-11-25%2Fscience%2F30440181_1_antibi
Antibiotic_use_in_livestock.html,427,246,"/5487/"">""Centre For Science and Environment (CS"
Antibiotic_use_in_livestock.html,427,296,</a>. <i>Centre for Science and Environment (CS
Antibiotic_use_in_livestock.html,427,575,t.atitle=Centre+For+Science+and+Environment+%28
Antibiotic_use_in_livestock.html,427,739,t.jtitle=Centre+for+Science+and+Environment+%28
Antibiotic_use_in_livestock.html,433,289,ionational/programs/scienceshow/antibiotics-and
Antibiotic_use_in_livestock.html,433,434,"n New Zealand – The Science Show""</a>. <i>abc.n"
Antibiotic_use_in_livestock.html,433,758,New+Zealand+%93+The+Science+Show&amp;rft.au=Coo
Antibiotic_use_in_livestock.html,433,955,tional%2Fprograms%2Fscienceshow%2Fantibiotics-a
Antibiotic_use_in_livestock.html,434,458,New York Academy of Sciences 1323: 91-100. <a c
Antibiotic_use_in_livestock.html,435,334,iotics</a>. Poultry Science 90 (11): 2663-9. <a
Antibiotic_use_in_livestock.html,436,444,duction</a> Poultry Science 14: 750-756.</span>
Antibiotic_use_in_livestock.html,438,239,"eriophages. Poultry Science 82(4), 640-647.</sp"
Syngenor.html,6,469,"orror films"",""1990s science fiction horror film"
Syngenor.html,6,509,"or films"",""American science fiction horror film"
Syngenor.html,6,540,"tion horror films"",""Science fiction horror film"
Syngenor.html,119,176,"</a>/<a href=""/wiki/Science_fiction_film"" title"
Syngenor.html,119,205,"iction_film"" title=""Science fiction film"">scien"
Syngenor.html,119,227,"ience fiction film"">science fiction</a> movie t"
Syngenor.html,160,28,his article about a science-fiction horror film
Syngenor.html,208,540,wiki/Category:1990s_science_fiction_horror_film
Syngenor.html,208,592,"tle=""Category:1990s science fiction horror film"
Syngenor.html,208,628,"horror films"">1990s science fiction horror film"
Syngenor.html,208,702,i/Category:American_science_fiction_horror_film
Syngenor.html,208,757,"=""Category:American science fiction horror film"
Syngenor.html,208,796,"ror films"">American science fiction horror film"
Syngenor.html,208,861,"ref=""/wiki/Category:Science_fiction_horror_film"
Syngenor.html,208,912,"bs"" title=""Category:Science fiction horror film"
Syngenor.html,208,947," horror film stubs"">Science fiction horror film"
Chestnut_pie.html,107,466,families and men of science</i></a>. 1858. p.&#
Chestnut_pie.html,107,883,families+and+men+of+science&amp;rft.date=1858&a
Vitaly_Bianki.html,89,327,"/Russian_Academy_of_Sciences"" title=""Russian Ac"
Vitaly_Bianki.html,89,363,"""Russian Academy of Sciences"">Russian Academy o"
Vitaly_Bianki.html,89,392,>Russian Academy of Sciences</a>. His three son
Vitaly_Bianki.html,89,584,ed from the Natural Science Department of the P
Wilhelm_Wagenfeld_House.html,228,29,"ef=""/wiki/Universum_Science_Center"" title=""Univ"
Wilhelm_Wagenfeld_House.html,228,62,"r"" title=""Universum Science Center"">Universum S"
Wilhelm_Wagenfeld_House.html,228,88,"e Center"">Universum Science Center</a></li>
"
Wilhelm_Wagenfeld_House.html,239,37,"lass=""navbox-group"">Science and<br />
"
City_of_Mandaluyong_Science_High_School.html,4,27,City of Mandaluyong Science High School - Wikip
City_of_Mandaluyong_Science_High_School.html,6,184,"City_of_Mandaluyong_Science_High_School"",""wgTit"
City_of_Mandaluyong_Science_High_School.html,6,236,"City of Mandaluyong Science High School"",""wgCur"
City_of_Mandaluyong_Science_High_School.html,6,774,"ported parameters"",""Science high schools in the"
City_of_Mandaluyong_Science_High_School.html,6,816,"n the Philippines"",""Science high schools in Met"
City_of_Mandaluyong_Science_High_School.html,6,1328,"City_of_Mandaluyong_Science_High_School"",""wgRel"
City_of_Mandaluyong_Science_High_School.html,16,102,City_of_Mandaluyong_Science_High_School_Logo.pn
City_of_Mandaluyong_Science_High_School.html,17,105,"City_of_Mandaluyong_Science_High_School""/>
"
City_of_Mandaluyong_Science_High_School.html,18,116,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,19,85,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,25,78,"City_of_Mandaluyong_Science_High_School""/>
"
City_of_Mandaluyong_Science_High_School.html,29,98,City_of_Mandaluyong_Science_High_School rootpag
City_of_Mandaluyong_Science_High_School.html,29,147,City_of_Mandaluyong_Science_High_School skin-ve
City_of_Mandaluyong_Science_High_School.html,37,76,"City of Mandaluyong Science High School</h1>
"
City_of_Mandaluyong_Science_High_School.html,50,237,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,50,367,"City_of_Mandaluyong_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,50,420,"City of Mandaluyong Science High School"">talk p"
City_of_Mandaluyong_Science_High_School.html,57,324,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,75,136,"City of Mandaluyong Science High School</th>
"
City_of_Mandaluyong_Science_High_School.html,78,82,City_of_Mandaluyong_Science_High_School_Logo.pn
City_of_Mandaluyong_Science_High_School.html,78,153,"City of Mandaluyong Science High School Logo""><"
City_of_Mandaluyong_Science_High_School.html,78,209,"City of Mandaluyong Science High School Logo"" s"
City_of_Mandaluyong_Science_High_School.html,78,307,City_of_Mandaluyong_Science_High_School_Logo.pn
City_of_Mandaluyong_Science_High_School.html,78,362,City_of_Mandaluyong_Science_High_School_Logo.pn
City_of_Mandaluyong_Science_High_School.html,78,492,City_of_Mandaluyong_Science_High_School_Logo.pn
City_of_Mandaluyong_Science_High_School.html,78,547,City_of_Mandaluyong_Science_High_School_Logo.pn
City_of_Mandaluyong_Science_High_School.html,78,643,City_of_Mandaluyong_Science_High_School_Logo.pn
City_of_Mandaluyong_Science_High_School.html,88,135,City of Mandaluyong Science High School is loca
City_of_Mandaluyong_Science_High_School.html,88,213,City of Mandaluyong Science High School is loca
City_of_Mandaluyong_Science_High_School.html,90,94,"City of Mandaluyong Science High School"" src=""/"
City_of_Mandaluyong_Science_High_School.html,90,227,"City of Mandaluyong Science High School"" width="
City_of_Mandaluyong_Science_High_School.html,91,166,City of Mandaluyong Science High School</span><
City_of_Mandaluyong_Science_High_School.html,106,144,City_of_Mandaluyong_Science_High_School&amp;par
City_of_Mandaluyong_Science_High_School.html,106,1009,City_of_Mandaluyong_Science_High_School&amp;par
City_of_Mandaluyong_Science_High_School.html,113,159,iki/Engineering_and_Science_Education_Program#S
City_of_Mandaluyong_Science_High_School.html,113,185,e_Education_Program#Science.2C_Technology.2C_En
City_of_Mandaluyong_Science_High_School.html,113,292,"le=""Engineering and Science Education Program"">"
City_of_Mandaluyong_Science_High_School.html,113,327,"on Program"">Special Science</a></td>
"
City_of_Mandaluyong_Science_High_School.html,155,3,<i>Science Gazette</i> (Englis
City_of_Mandaluyong_Science_High_School.html,158,30,City of Mandaluyong Science High School</b> (<a
City_of_Mandaluyong_Science_High_School.html,158,199,"luyong) is a public science <a href=""/wiki/High"
City_of_Mandaluyong_Science_High_School.html,175,179,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,176,27,City of Mandaluyong Science High School (CMSHS)
City_of_Mandaluyong_Science_High_School.html,176,851,ation supervisor in science and health who was 
City_of_Mandaluyong_Science_High_School.html,177,88,6 using the Special Science and Technology curr
City_of_Mandaluyong_Science_High_School.html,179,256,orn enacting that a science high school be esta
City_of_Mandaluyong_Science_High_School.html,183,179,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,189,384,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,192,235,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,203,185,City_of_Mandaluyong_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,206,536,City+of+Mandaluyong+Science+High+School&amp;rft
City_of_Mandaluyong_Science_High_School.html,209,60,"ia-labelledby=""20px_Science_high_schools_in_the"
City_of_Mandaluyong_Science_High_School.html,215,55,"Template:Philippine_Science_High_Schools"" title"
City_of_Mandaluyong_Science_High_School.html,215,104,"Template:Philippine Science High Schools""><abbr"
City_of_Mandaluyong_Science_High_School.html,216,60,"ate_talk:Philippine_Science_High_Schools"" title"
City_of_Mandaluyong_Science_High_School.html,216,114,"ate talk:Philippine Science High Schools""><abbr"
City_of_Mandaluyong_Science_High_School.html,217,108,Template:Philippine_Science_High_Schools&amp;ac
City_of_Mandaluyong_Science_High_School.html,220,14,"<div id=""20px_Science_high_schools_in_the"
City_of_Mandaluyong_Science_High_School.html,220,645,"height=""128"" /></a> Science high schools in the"
City_of_Mandaluyong_Science_High_School.html,227,63,"f=""/wiki/Philippine_Science_High_School_System"""
City_of_Mandaluyong_Science_High_School.html,227,109,""" title=""Philippine Science High School System"""
City_of_Mandaluyong_Science_High_School.html,227,148," System"">Philippine Science<br />
"
City_of_Mandaluyong_Science_High_School.html,232,30,"f=""/wiki/Philippine_Science_High_School_Main_Ca"
City_of_Mandaluyong_Science_High_School.html,232,81,""" title=""Philippine Science High School Main Ca"
City_of_Mandaluyong_Science_High_School.html,233,30,"f=""/wiki/Philippine_Science_High_School_Ilocos_"
City_of_Mandaluyong_Science_High_School.html,233,90,""" title=""Philippine Science High School Ilocos "
City_of_Mandaluyong_Science_High_School.html,234,30,"f=""/wiki/Philippine_Science_High_School_Cagayan"
City_of_Mandaluyong_Science_High_School.html,234,91,""" title=""Philippine Science High School Cagayan"
City_of_Mandaluyong_Science_High_School.html,235,30,"f=""/wiki/Philippine_Science_High_School_Cordill"
City_of_Mandaluyong_Science_High_School.html,235,109,""" title=""Philippine Science High School Cordill"
City_of_Mandaluyong_Science_High_School.html,236,30,"f=""/wiki/Philippine_Science_High_School_Central"
City_of_Mandaluyong_Science_High_School.html,236,90,""" title=""Philippine Science High School Central"
City_of_Mandaluyong_Science_High_School.html,237,30,"f=""/wiki/Philippine_Science_High_School_CALABAR"
City_of_Mandaluyong_Science_High_School.html,237,94,""" title=""Philippine Science High School CALABAR"
City_of_Mandaluyong_Science_High_School.html,238,30,"f=""/wiki/Philippine_Science_High_School_Bicol_R"
City_of_Mandaluyong_Science_High_School.html,238,89,""" title=""Philippine Science High School Bicol R"
City_of_Mandaluyong_Science_High_School.html,239,30,"f=""/wiki/Philippine_Science_High_School_Western"
City_of_Mandaluyong_Science_High_School.html,239,92,""" title=""Philippine Science High School Western"
City_of_Mandaluyong_Science_High_School.html,240,30,"f=""/wiki/Philippine_Science_High_School_Central"
City_of_Mandaluyong_Science_High_School.html,240,92,""" title=""Philippine Science High School Central"
City_of_Mandaluyong_Science_High_School.html,241,30,"f=""/wiki/Philippine_Science_High_School_Eastern"
City_of_Mandaluyong_Science_High_School.html,241,92,""" title=""Philippine Science High School Eastern"
City_of_Mandaluyong_Science_High_School.html,242,30,"f=""/wiki/Philippine_Science_High_School_Central"
City_of_Mandaluyong_Science_High_School.html,242,93,""" title=""Philippine Science High School Central"
City_of_Mandaluyong_Science_High_School.html,243,30,"f=""/wiki/Philippine_Science_High_School_Souther"
City_of_Mandaluyong_Science_High_School.html,243,94,""" title=""Philippine Science High School Souther"
City_of_Mandaluyong_Science_High_School.html,244,30,"f=""/wiki/Philippine_Science_High_School_SOCCSKS"
City_of_Mandaluyong_Science_High_School.html,244,96,""" title=""Philippine Science High School SOCCSKS"
City_of_Mandaluyong_Science_High_School.html,245,30,"f=""/wiki/Philippine_Science_High_School_Caraga_"
City_of_Mandaluyong_Science_High_School.html,245,90,""" title=""Philippine Science High School Caraga "
City_of_Mandaluyong_Science_High_School.html,254,61,"ref=""/wiki/Regional_Science_High_School_Union"" "
City_of_Mandaluyong_Science_High_School.html,254,104,"on"" title=""Regional Science High School Union"">"
City_of_Mandaluyong_Science_High_School.html,254,140,"ool Union"">Regional Science<br />
"
City_of_Mandaluyong_Science_High_School.html,260,28,"ref=""/wiki/Regional_Science_High_School_for_Reg"
City_of_Mandaluyong_Science_High_School.html,260,78,"_1"" title=""Regional Science High School for Reg"
City_of_Mandaluyong_Science_High_School.html,261,28,"ref=""/wiki/Regional_Science_High_School_for_Reg"
City_of_Mandaluyong_Science_High_School.html,261,78,"_2"" title=""Regional Science High School for Reg"
City_of_Mandaluyong_Science_High_School.html,262,39,"Cordillera_Regional_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,262,87,"Cordillera Regional Science High School"">CAR</a"
City_of_Mandaluyong_Science_High_School.html,263,28,"ref=""/wiki/Regional_Science_High_School_III"" ti"
City_of_Mandaluyong_Science_High_School.html,263,69,"II"" title=""Regional Science High School III"">II"
City_of_Mandaluyong_Science_High_School.html,264,35,"iki/Cavite_National_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,264,79,"le=""Cavite National Science High School"">IV-A</"
City_of_Mandaluyong_Science_High_School.html,265,37,"i/MIMAROPA_Regional_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,265,83,"=""MIMAROPA Regional Science High School"">IV-B</"
City_of_Mandaluyong_Science_High_School.html,266,34,"wiki/Bicol_Regional_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,266,77,"tle=""Bicol Regional Science High School"">V</a><"
City_of_Mandaluyong_Science_High_School.html,267,31,"=""/wiki/Quezon_City_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,267,71," title=""Quezon City Science High School"">NCR</a"
City_of_Mandaluyong_Science_High_School.html,269,28,"ref=""/wiki/Regional_Science_High_School_for_Reg"
City_of_Mandaluyong_Science_High_School.html,269,79,"VI"" title=""Regional Science High School for Reg"
City_of_Mandaluyong_Science_High_School.html,270,29,"ef=""/wiki/Dumaguete_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,270,67,"l"" title=""Dumaguete Science High School"">VII</a"
City_of_Mandaluyong_Science_High_School.html,271,44,"rn_Visayas_Regional_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,271,97,"rn Visayas Regional Science High School"">VIII</"
City_of_Mandaluyong_Science_High_School.html,273,28,"ref=""/wiki/Regional_Science_High_School_for_Reg"
City_of_Mandaluyong_Science_High_School.html,273,79,"IX"" title=""Regional Science High School for Reg"
City_of_Mandaluyong_Science_High_School.html,274,33,"/wiki/Gusa_Regional_Science_High_School_-_X"" ti"
City_of_Mandaluyong_Science_High_School.html,274,79,"itle=""Gusa Regional Science High School - X"">X<"
City_of_Mandaluyong_Science_High_School.html,275,43,"o_Oriental_Regional_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,275,95,"o Oriental Regional Science High School"">XI</a>"
City_of_Mandaluyong_Science_High_School.html,276,35,"iki/Alabel_National_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,276,79,"le=""Alabel National Science High School"">XII</a"
City_of_Mandaluyong_Science_High_School.html,277,35,"iki/Caraga_Regional_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,277,79,"le=""Caraga Regional Science High School"">XIII</"
City_of_Mandaluyong_Science_High_School.html,278,33,"/wiki/ARMM_Regional_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,278,75,"itle=""ARMM Regional Science High School"">ARMM</"
City_of_Mandaluyong_Science_High_School.html,287,68,"iki/Engineering_and_Science_Education_Program"" "
City_of_Mandaluyong_Science_High_School.html,287,118,"le=""Engineering and Science Education Program"">"
City_of_Mandaluyong_Science_High_School.html,287,161,"am"">Engineering and Science<br />
"
City_of_Mandaluyong_Science_High_School.html,292,15,"<dt>NCR Public Science High Schools</dt>
"
City_of_Mandaluyong_Science_High_School.html,293,33,"/wiki/Caloocan_City_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,293,75,"itle=""Caloocan City Science High School"">Calooc"
City_of_Mandaluyong_Science_High_School.html,294,48,"%B1as_City_National_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,294,100,"Piñas City National Science High School"">Las Pi"
City_of_Mandaluyong_Science_High_School.html,295,26," href=""/wiki/Makati_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,295,61,"hool"" title=""Makati Science High School"">Makati"
City_of_Mandaluyong_Science_High_School.html,297,32,"""/wiki/Raja_Soliman_Science_and_Technology_High"
City_of_Mandaluyong_Science_High_School.html,297,88,"title=""Raja Soliman Science and Technology High"
City_of_Mandaluyong_Science_High_School.html,298,26," href=""/wiki/Manila_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,298,61,"hool"" title=""Manila Science High School"">Manila"
City_of_Mandaluyong_Science_High_School.html,298,90,"igh School"">Manila (Science)</a></dd>
"
City_of_Mandaluyong_Science_High_School.html,299,28,"ref=""/wiki/Marikina_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,299,65,"ol"" title=""Marikina Science High School"">Mariki"
City_of_Mandaluyong_Science_High_School.html,300,30,"f=""/wiki/Muntinlupa_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,300,69,""" title=""Muntinlupa Science High School"">Muntin"
City_of_Mandaluyong_Science_High_School.html,301,34,"wiki/Para%C3%B1aque_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,301,72,"l"" title=""Parañaque Science High School"">Paraña"
City_of_Mandaluyong_Science_High_School.html,302,43,hp?title=Pasay_City_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,302,124,""" title=""Pasay City Science High School (page d"
City_of_Mandaluyong_Science_High_School.html,303,30,"f=""/wiki/Pasig_City_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,303,69,""" title=""Pasig City Science High School"">Pasig<"
City_of_Mandaluyong_Science_High_School.html,304,43,Alejandro_Roces_Sr._Science-Technology_High_Sch
City_of_Mandaluyong_Science_High_School.html,304,106,Alejandro Roces Sr. Science-Technology High Sch
City_of_Mandaluyong_Science_High_School.html,305,31,"=""/wiki/Quezon_City_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,305,71," title=""Quezon City Science High School"">Quezon"
City_of_Mandaluyong_Science_High_School.html,305,105,"chool"">Quezon City (Science)</a></dd>
"
City_of_Mandaluyong_Science_High_School.html,306,41,nator_Rene_Cayetano_Science_and_Technology_High
City_of_Mandaluyong_Science_High_School.html,306,106,nator Rene Cayetano Science and Technology High
City_of_Mandaluyong_Science_High_School.html,307,26," href=""/wiki/Taguig_Science_High_School"" title="
City_of_Mandaluyong_Science_High_School.html,307,61,"hool"" title=""Taguig Science High School"">Taguig"
City_of_Mandaluyong_Science_High_School.html,307,90,"igh School"">Taguig (Science)</a></dd>
"
City_of_Mandaluyong_Science_High_School.html,308,61,"_of_Mathematics_and_Science"" title=""Valenzuela "
City_of_Mandaluyong_Science_High_School.html,308,119," of Mathematics and Science"">Valenzuela</a></dd"
City_of_Mandaluyong_Science_High_School.html,311,22,"t>Provincial Public Science High Schools</dt>
"
City_of_Mandaluyong_Science_High_School.html,312,56,an_del_Sur_National_Science_High_School&amp;act
City_of_Mandaluyong_Science_High_School.html,312,150,an del Sur National Science High School (page d
City_of_Mandaluyong_Science_High_School.html,313,32,"""/wiki/Angeles_City_Science_High_School"" title="
